tournament_year,matchup,round_name,team,player,time_minute,player_x,player_y,xg,shot_type,situation,body_part,is_goal
2018,Uruguay vs Portugal,Round of 16,Uruguay,Luis Suárez,22,27.1,50.7,,save,free-kick,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Gonçalo Guedes,60,22.9,33.6,,block,assisted,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,José Fonte,11,4.7,42.1,,miss,corner,head,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Adrien Silva,54,18.7,54,,miss,assisted,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Uruguay,Edinson Cavani,62,15.1,35.8,,goal,assisted,right-foot,true
2018,Uruguay vs Portugal,Round of 16,Portugal,Pepe,55,7.8,54.3,,goal,corner,head,true
2018,Uruguay vs Portugal,Round of 16,Portugal,Raphael Guerreiro,52,22.1,31.8,,miss,corner,left-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Cristiano Ronaldo,79,27.3,47.6,,block,assisted,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Cristiano Ronaldo,32,23,38.3,,block,free-kick,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Bernardo Silva,70,15.2,48.2,,miss,regular,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Cristiano Ronaldo,13,23.9,23.7,,block,assisted,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Manuel Fernandes,85,25.1,70.1,,save,assisted,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Bernardo Silva,2,6.8,60.4,,miss,assisted,head,false
2018,Uruguay vs Portugal,Round of 16,Uruguay,Edinson Cavani,7,4.8,55.5,,goal,assisted,head,true
2018,Uruguay vs Portugal,Round of 16,Uruguay,Edinson Cavani,45,5.8,27.6,,miss,assisted,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,William Carvalho,16,26,42.8,,block,assisted,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Cristiano Ronaldo,90,27.1,34.2,,miss,assisted,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Raphael Guerreiro,77,19.4,30.5,,miss,corner,left-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Cristiano Ronaldo,73,22.9,33.8,,block,assisted,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Ricardo Quaresma,90,9.1,70.5,,save,assisted,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Uruguay,Luis Suárez,22,17.7,81.1,,miss,regular,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Manuel Fernandes,87,28.6,26.4,,miss,assisted,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Gonçalo Guedes,38,9,59.6,,save,assisted,head,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Cristiano Ronaldo,6,22.4,60.6,,save,assisted,right-foot,false
2018,Uruguay vs Portugal,Round of 16,Portugal,Gonçalo Guedes,16,23.2,52.4,,block,assisted,left-foot,false
2018,Uruguay vs Russia,,Uruguay,Edinson Cavani,86,12.7,58.8,,block,assisted,left-foot,false
2018,Uruguay vs Russia,,Uruguay,Cristian Rodríguez,90,19.2,25.6,,save,assisted,left-foot,false
2018,Uruguay vs Russia,,Uruguay,Diego Laxalt,23,22.6,29.1,,miss,corner,left-foot,false
2018,Uruguay vs Russia,,Uruguay,Luis Suárez,10,17.9,45.6,,goal,free-kick,right-foot,true
2018,Uruguay vs Russia,,Russia,Roman Zobnin,70,22.5,73.2,,block,assisted,right-foot,false
2018,Uruguay vs Russia,,Uruguay,Edinson Cavani,69,15.1,42.5,,miss,assisted,right-foot,false
2018,Uruguay vs Russia,,Uruguay,Edinson Cavani,47,25.2,52.8,,block,free-kick,right-foot,false
2018,Uruguay vs Russia,,Uruguay,Lucas Torreira,90,26.6,34.9,,block,assisted,right-foot,false
2018,Uruguay vs Russia,,Uruguay,Martín Cáceres,84,6.8,50.3,,miss,corner,head,false
2018,Uruguay vs Russia,,Russia,Artem Dzyuba,74,12.6,65.5,,miss,assisted,left-foot,false
2018,Uruguay vs Russia,,Russia,Denis Cheryshev,12,16,43.1,,save,assisted,right-foot,false
2018,Uruguay vs Russia,,Uruguay,Rodrigo Bentancur,28,8.7,57.5,,save,assisted,right-foot,false
2018,Uruguay vs Russia,,Uruguay,Cristian Rodríguez,82,25.1,29.3,,save,assisted,left-foot,false
2018,Uruguay vs Russia,,Uruguay,Edinson Cavani,90,2.3,48,,goal,corner,left-foot,true
2018,Uruguay vs Russia,,Uruguay,Diego Godín,68,51.3,42.9,,miss,regular,right-foot,false
2018,Uruguay vs Russia,,Uruguay,Giorgian de Arrascaeta,90,7.8,56.7,,miss,fast-break,left-foot,false
2018,Uruguay vs Russia,,Uruguay,Denis Cheryshev,23,19.9,34.9,,goal,corner,right-foot,false
2018,Uruguay vs Russia,,Uruguay,Rodrigo Bentancur,59,10,72.1,,block,assisted,left-foot,false
2018,Uruguay vs Russia,,Uruguay,Matias Vecino,2,27.5,39.4,,miss,regular,right-foot,false
2018,Uruguay vs Russia,,Uruguay,Diego Godín,90,7.5,48.2,,save,corner,head,false
2018,Uruguay vs Saudi Arabia,,Saudi Arabia,Salem Al-Dawsari,38,30.9,41.9,,miss,assisted,right-foot,false
2018,Uruguay vs Saudi Arabia,,Uruguay,Edinson Cavani,80,12.4,55.7,,miss,assisted,head,false
2018,Uruguay vs Saudi Arabia,,Saudi Arabia,Hattan Bahebri,29,8.4,57.3,,miss,assisted,right-foot,false
2018,Uruguay vs Saudi Arabia,,Saudi Arabia,Yasser Al-Shahrani,90,22.1,30.7,,miss,assisted,right-foot,false
2018,Uruguay vs Saudi Arabia,,Saudi Arabia,Fahad Al-Muwallad,21,8,73.9,,miss,assisted,right-foot,false
2018,Uruguay vs Saudi Arabia,,Uruguay,Luis Suárez,89,17.7,51.8,,miss,assisted,right-foot,false
2018,Uruguay vs Saudi Arabia,,Uruguay,Martín Cáceres,77,8.5,40.8,,block,set-piece,right-foot,false
2018,Uruguay vs Saudi Arabia,,Saudi Arabia,Yasser Al-Shahrani,90,26.4,23.7,,block,assisted,right-foot,false
2018,Uruguay vs Saudi Arabia,,Uruguay,Luis Suárez,64,13.1,71.2,,block,assisted,left-foot,false
2018,Uruguay vs Saudi Arabia,,Uruguay,Edinson Cavani,86,15.4,51.3,,save,regular,right-foot,false
2018,Uruguay vs Saudi Arabia,,Uruguay,Luis Suárez,23,4.8,53,,goal,corner,left-foot,true
2018,Uruguay vs Saudi Arabia,,Uruguay,Martín Cáceres,68,7.1,53.7,,miss,set-piece,head,false
2018,Uruguay vs Saudi Arabia,,Uruguay,Edinson Cavani,13,8.3,41.8,,miss,assisted,left-foot,false
2018,Uruguay vs Saudi Arabia,,Uruguay,Edinson Cavani,25,9.8,65.8,,block,assisted,right-foot,false
2018,Uruguay vs Saudi Arabia,,Uruguay,Lucas Torreira,80,27.9,39.6,,miss,assisted,right-foot,false
2018,Uruguay vs Saudi Arabia,,Uruguay,Luis Suárez,51,29.9,54.2,,save,free-kick,right-foot,false
2018,Uruguay vs Saudi Arabia,,Saudi Arabia,Mohammed Al-Burayk,8,28.1,40.7,,block,free-kick,right-foot,false
2018,Uruguay vs Saudi Arabia,,Saudi Arabia,Mohamed Kanno,90,10.1,59.6,,save,corner,head,false
2018,Uruguay vs Saudi Arabia,,Uruguay,Luis Suárez,2,19.7,37.6,,block,assisted,left-foot,false
2018,Uruguay vs Saudi Arabia,,Uruguay,Carlos Sánchez,62,7.7,54.3,,miss,assisted,head,false
2018,Uruguay vs Saudi Arabia,,Saudi Arabia,Hattan Bahebri,26,29.2,74.7,,save,assisted,left-foot,false
2022,Argentina vs Australia,Round of 16,Argentina,Lionel Messi,66,24.2,42.3,0.0288,miss,assisted,left-foot,false
2022,Argentina vs Australia,Round of 16,Argentina,Lautaro Martínez,90,10.7,36.5,0.1064,save,assisted,left-foot,false
2022,Argentina vs Australia,Round of 16,Argentina,Nicolás Tagliafico,75,14.2,30.7,0.0401,miss,assisted,left-foot,false
2022,Argentina vs Australia,Round of 16,Argentina,Lautaro Martínez,88,10,66.8,0.0543,miss,assisted,right-foot,false
2022,Argentina vs Australia,Round of 16,Argentina,Lionel Messi,90,15.4,49.2,0.0655,block,assisted,left-foot,false
2022,Argentina vs Australia,Round of 16,Argentina,Lionel Messi,90,10.7,47.9,0.1889,miss,regular,left-foot,false
2022,Argentina vs Australia,Round of 16,Australia,Aziz Behich,81,10.2,40.6,0.0806,block,assisted,right-foot,false
2022,Argentina vs Australia,Round of 16,Australia,Enzo Fernández,77,13.4,34.7,,goal,regular,other,false
2022,Argentina vs Australia,Round of 16,Argentina,Lionel Messi,35,14.7,61,0.0355,goal,set-piece,left-foot,true
2022,Argentina vs Australia,Round of 16,Australia,Craig Goodwin,77,21.6,27.9,0.0277,miss,regular,left-foot,false
2022,Argentina vs Australia,Round of 16,Argentina,Papu Gómez,17,21.5,26.1,0.019,miss,assisted,right-foot,false
2022,Argentina vs Australia,Round of 16,Argentina,Lionel Messi,50,18.8,45.2,0.0445,save,assisted,left-foot,false
2022,Argentina vs Australia,Round of 16,Australia,Ajdin Hrustić,81,19.4,65.8,0.0285,miss,corner,left-foot,false
2022,Argentina vs Australia,Round of 16,Argentina,Lionel Messi,90,12.8,68.7,0.0485,miss,assisted,left-foot,false
2022,Argentina vs Australia,Round of 16,Australia,Garang Kuol,90,8.1,61.4,0.3793,save,assisted,right-foot,false
2022,Argentina vs Australia,Round of 16,Argentina,Julián Alvarez,57,10.2,63.8,0.5734,goal,regular,right-foot,true
2022,Argentina vs Australia,Round of 16,Argentina,Lautaro Martínez,90,9.3,35.9,0.0728,save,assisted,left-foot,false
2022,Argentina vs Australia,Round of 16,Argentina,Lautaro Martínez,89,11.8,40.2,0.3451,miss,fast-break,right-foot,false
2022,Argentina vs Australia,Round of 16,Australia,Harry Souttar,29,7.4,55.2,0.0752,block,corner,head,false
2022,Argentina vs Australia,Round of 16,Argentina,Exequiel Palacios,90,14.4,62.4,0.0688,block,regular,right-foot,false
2022,Argentina vs Croatia,Semifinals,Croatia,Nikola Vlašić,90,14.7,68,0.0294,miss,assisted,left-foot,false
2022,Argentina vs Croatia,Semifinals,Croatia,Ivan Perišić,73,27.4,58.8,0.0439,save,free-kick,left-foot,false
2022,Argentina vs Croatia,Semifinals,Croatia,Mario Pašalić,45,1.2,58.1,0.1029,miss,regular,right-foot,false
2022,Argentina vs Croatia,Semifinals,Argentina,Alexis Mac Allister,42,5.4,41.6,0.0972,save,corner,head,false
2022,Argentina vs Croatia,Semifinals,Argentina,Leandro Paredes,49,27.1,59.2,0.0265,save,assisted,right-foot,false
2022,Argentina vs Croatia,Semifinals,Croatia,Dejan Lovren,16,4.4,33.3,0.0132,miss,corner,head,false
2022,Argentina vs Croatia,Semifinals,Croatia,Ivan Perišić,31,12.4,27.2,0.034,miss,assisted,right-foot,false
2022,Argentina vs Croatia,Semifinals,Argentina,Enzo Fernández,25,25.6,44.3,0.0302,save,assisted,right-foot,false
2022,Argentina vs Croatia,Semifinals,Argentina,Lionel Messi,58,7.5,34.5,0.1363,save,assisted,left-foot,false
2022,Argentina vs Croatia,Semifinals,Croatia,Mislav Oršić,78,11.8,27,0.0341,miss,assisted,right-foot,false
2022,Argentina vs Croatia,Semifinals,Argentina,Julián Alvarez,69,6.3,56.1,0.3905,goal,assisted,right-foot,true
2022,Argentina vs Croatia,Semifinals,Croatia,Ivan Perišić,75,31.9,28.3,0.012,miss,assisted,left-foot,false
2022,Argentina vs Croatia,Semifinals,Argentina,Lionel Messi,34,11.5,50,0.7884,goal,penalty,left-foot,true
2022,Argentina vs Croatia,Semifinals,Argentina,Rodrigo De Paul,41,22.9,65.1,0.0563,block,assisted,right-foot,false
2022,Argentina vs Croatia,Semifinals,Croatia,Luka Modrić,45,24.5,57.2,0.0594,block,assisted,right-foot,false
2022,Argentina vs Croatia,Semifinals,Argentina,Julián Alvarez,39,5.4,47.4,0.6161,goal,fast-break,right-foot,true
2022,Argentina vs Croatia,Semifinals,Croatia,Dejan Lovren,90,26.6,47.4,0.0369,miss,assisted,left-foot,false
2022,Argentina vs Croatia,Semifinals,Argentina,Alexis Mac Allister,83,11.7,55,0.1945,miss,set-piece,right-foot,false
2022,Argentina vs Croatia,Semifinals,Croatia,Lovro Majer,89,24.1,45.8,0.0324,save,assisted,left-foot,false
2022,Argentina vs Croatia,Semifinals,Croatia,Dejan Lovren,62,8.3,52,0.0985,block,set-piece,head,false
2022,Argentina vs Croatia,Semifinals,Croatia,Mislav Oršić,58,20.9,30.1,0.0233,block,regular,right-foot,false
2022,Argentina vs France,Final,Argentina,Lionel Messi,90,22.2,51.8,0.0738,save,assisted,left-foot,false
2022,Argentina vs France,Final,Argentina,Ángel Di María,17,14.5,45.7,0.1095,miss,assisted,right-foot,false
2022,Argentina vs France,Final,France,Aurélien Tchouaméni,124,11.5,50,0.7884,miss,shootout,right-foot,false
2022,Argentina vs France,Final,Argentina,Lionel Messi,121,11.5,50,0.7884,goal,shootout,left-foot,true
2022,Argentina vs France,Final,Argentina,Paulo Dybala,123,11.5,50,0.7884,goal,shootout,left-foot,true
2022,Argentina vs France,Final,Argentina,Lautaro Martínez,105,10.5,56.8,0.0936,block,assisted,right-foot,false
2022,Argentina vs France,Final,France,Kylian Mbappé,81,14.2,35.3,0.1202,goal,assisted,right-foot,true
2022,Argentina vs France,Final,France,Kingsley Coman,122,11.5,50,0.7884,save,shootout,right-foot,false
2022,Argentina vs France,Final,Argentina,Gonzalo Montiel,105,23.9,65.1,0.0187,block,regular,right-foot,false
2022,Argentina vs France,Final,Argentina,Alexis Mac Allister,5,26.6,33.8,0.0243,save,assisted,right-foot,false
2022,Argentina vs France,Final,France,Randal Kolo Muani,68,6.8,46.2,0.0893,miss,corner,other,false
2022,Argentina vs France,Final,Argentina,Gonzalo Montiel,126,11.5,50,0.7884,goal,shootout,right-foot,true
2022,Argentina vs France,Final,Argentina,Enzo Fernández,72,20.4,38.3,0.0676,save,assisted,right-foot,false
2022,Argentina vs France,Final,France,Adrien Rabiot,90,11.4,34,0.0554,save,corner,left-foot,false
2022,Argentina vs France,Final,France,Randal Kolo Muani,125,11.5,50,0.7884,goal,shootout,right-foot,true
2022,Argentina vs France,Final,Argentina,Leandro Paredes,125,11.5,50,0.7884,goal,shootout,right-foot,true
2022,Argentina vs France,Final,France,Kylian Mbappé,71,16.1,33.8,0.0295,miss,regular,right-foot,false
2022,Argentina vs France,Final,France,Randal Kolo Muani,120,14.7,57.5,0.3023,save,assisted,right-foot,false
2022,Argentina vs France,Final,Argentina,Lionel Messi,107,16.1,68,0.031,save,throw-in-set-piece,left-foot,false
2022,Argentina vs France,Final,Argentina,Lionel Messi,108,3.1,51.8,0.8646,goal,regular,right-foot,true
2022,Argentina vs France,Final,France,Kylian Mbappé,80,11.5,50,0.7884,goal,penalty,right-foot,true
2022,Argentina vs France,Final,France,Kylian Mbappé,116,18.9,32.2,0.0406,block,corner,right-foot,false
2022,Argentina vs France,Final,Argentina,Lautaro Martínez,108,6.7,66.6,0.1386,save,assisted,right-foot,false
2022,Argentina vs France,Final,Argentina,Ángel Di María,36,7.4,39.2,0.3825,goal,fast-break,left-foot,true
2022,Argentina vs France,Final,Argentina,Enzo Fernández,84,26.6,46.9,0.0359,block,assisted,right-foot,false
2022,Argentina vs France,Final,Argentina,Julián Alvarez,59,9.4,30.8,0.0656,save,assisted,left-foot,false
2022,Argentina vs France,Final,France,Kylian Mbappé,121,11.5,50,0.7884,goal,shootout,right-foot,true
2022,Argentina vs France,Final,France,Kylian Mbappé,90,23.6,38.3,0.0327,block,assisted,right-foot,false
2022,Argentina vs France,Final,Argentina,Alexis Mac Allister,93,21.2,29.1,0.0317,miss,regular,right-foot,false
2022,Argentina vs France,Final,Argentina,Lautaro Martínez,105,12.8,41.5,0.1067,miss,assisted,left-foot,false
2022,Argentina vs France,Final,France,Youssouf Fofana,100,28.5,51.5,0.0232,block,set-piece,right-foot,false
2022,Argentina vs France,Final,France,Kylian Mbappé,118,11.5,50,0.7884,goal,penalty,right-foot,true
2022,Argentina vs France,Final,Argentina,Lionel Messi,60,8.8,55.7,0.1176,miss,regular,right-foot,false
2022,Argentina vs France,Final,Argentina,Lionel Messi,23,11.5,50,0.7884,goal,penalty,left-foot,true
2022,Argentina vs France,Final,Argentina,Rodrigo De Paul,8,19.7,61.8,0.0793,miss,assisted,right-foot,false
2022,Argentina vs France,Final,Argentina,Lautaro Martínez,120,9.5,51.8,0.254,miss,fast-break,head,false
2022,Argentina vs France,Final,Argentina,Rodrigo De Paul,49,15,64.3,0.0437,save,assisted,right-foot,false
2022,Argentina vs France,Final,Argentina,Alexis Mac Allister,32,24.8,27.4,0.021,miss,assisted,right-foot,false
2022,Argentina vs Mexico,,Mexico,Alexis Vega,45,27.9,41.2,0.042,save,free-kick,right-foot,false
2022,Argentina vs Mexico,,Argentina,Lionel Messi,64,24.1,48.4,0.0231,goal,assisted,left-foot,true
2022,Argentina vs Mexico,,Argentina,Lionel Messi,51,23.4,53.1,0.0896,miss,free-kick,left-foot,false
2022,Argentina vs Mexico,,Mexico,Alexis Vega,45,26.2,27.4,0.0222,miss,regular,right-foot,false
2022,Argentina vs Mexico,,Argentina,Enzo Fernández,87,13.3,27.3,0.0431,goal,corner,right-foot,true
2022,Argentina vs Mexico,,Mexico,César Montes,10,11.4,43.3,0.1841,miss,set-piece,left-foot,false
2022,Argentina vs Mexico,,Argentina,Lautaro Martínez,40,10,52.9,0.0792,miss,corner,head,false
2022,Argentina vs Mexico,,Mexico,Hirving Lozano,48,27.3,39,0.0178,block,assisted,right-foot,false
2022,Argentina vs Mexico,,Argentina,Nahuel Molina,70,18.1,58.8,0.0849,miss,assisted,right-foot,false
2022,Argentina vs Saudi Arabia,,Argentina,Julián Alvarez,90,7.4,40.2,0.0407,save,corner,head,false
2022,Argentina vs Saudi Arabia,,Argentina,Lionel Messi,2,15.3,55.7,0.0627,save,regular,left-foot,false
2022,Argentina vs Saudi Arabia,,Argentina,Lionel Messi,10,11.5,50,0.7884,goal,penalty,left-foot,true
2022,Argentina vs Saudi Arabia,,Argentina,Lisandro Martínez,63,8.8,48.5,0.1209,block,corner,right-foot,false
2022,Argentina vs Saudi Arabia,,Argentina,Nicolás Tagliafico,63,3.3,46.7,0.7221,save,corner,left-foot,false
2022,Argentina vs Saudi Arabia,,Saudi Arabia,Salem Al-Dawsari,53,16,33.2,0.0312,goal,regular,right-foot,true
2022,Argentina vs Saudi Arabia,,Argentina,Enzo Fernández,76,11.6,47.2,0.0219,miss,corner,head,false
2022,Argentina vs Saudi Arabia,,Argentina,Ángel Di María,74,32.4,81.1,0.0117,block,assisted,left-foot,false
2022,Argentina vs Saudi Arabia,,Argentina,Papu Gómez,21,21.8,25.4,0.0175,miss,assisted,right-foot,false
2022,Argentina vs Saudi Arabia,,Argentina,Ángel Di María,72,8.4,68.2,0.0671,save,assisted,right-foot,false
2022,Argentina vs Saudi Arabia,,Saudi Arabia,Saleh Al-Shehri,48,11.5,35.9,0.0608,goal,assisted,left-foot,true
2022,Argentina vs Saudi Arabia,,Argentina,Lautaro Martínez,42,7.5,41.5,0.0772,block,set-piece,head,false
2022,Argentina vs Saudi Arabia,,Argentina,Nicolás Otamendi,90,10.7,45.6,0.0301,miss,corner,head,false
2022,Argentina vs Saudi Arabia,,Saudi Arabia,Nawaf Al-Abed,53,13.4,65.5,0.0575,block,regular,left-foot,false
2022,Argentina vs Saudi Arabia,,Argentina,Lionel Messi,84,4.8,39.6,0.1359,save,assisted,head,false
2022,Argentina vs Saudi Arabia,,Argentina,Lionel Messi,80,26.2,57.2,0.053,miss,free-kick,left-foot,false
2022,Argentina vs Saudi Arabia,,Argentina,Lautaro Martínez,69,3.7,35.9,0.0298,miss,corner,head,false
2022,Argentina vs Saudi Arabia,,Argentina,Rodrigo De Paul,42,18.3,52.1,0.0833,miss,set-piece,right-foot,false
2022,Australia vs Denmark,,Australia,Riley McGree,3,22.8,56.1,0.0603,block,assisted,left-foot,false
2022,Australia vs Denmark,,Australia,Mitchell Duke,41,21.4,25,0.0185,save,assisted,right-foot,false
2022,Australia vs Denmark,,Denmark,Jesper Lindstrøm,82,21.4,49.8,0.0501,block,assisted,right-foot,false
2022,Australia vs Denmark,,Denmark,Christian Eriksen,29,15,31,0.0388,miss,assisted,right-foot,false
2022,Australia vs Denmark,,Denmark,Andreas Skov Olsen,25,9.1,64.9,0.0592,save,assisted,right-foot,false
2022,Australia vs Denmark,,Australia,Mathew Leckie,60,12,39.1,0.1462,goal,fast-break,left-foot,true
2022,Australia vs Denmark,,Denmark,Joachim Andersen,69,6.5,69.5,0.0085,miss,corner,head,false
2022,Australia vs Denmark,,Denmark,Andreas Skov Olsen,14,13.8,64.3,0.0401,miss,assisted,right-foot,false
2022,Australia vs Denmark,,Australia,Jackson Irvine,48,10.8,37.3,0.2188,miss,assisted,left-foot,false
2022,Australia vs Denmark,,Denmark,Mathias Jensen,11,9.1,73.6,0.0659,save,assisted,right-foot,false
2022,Australia vs Denmark,,Australia,Riley McGree,22,16.2,73.2,0.0357,save,assisted,left-foot,false
2022,Australia vs Denmark,,Australia,Keanu Baccus,85,21.4,60.4,0.0453,block,assisted,right-foot,false
2022,Australia vs Denmark,,Australia,Mitchell Duke,32,16.7,48,0.0311,save,assisted,head,false
2022,Australia vs Denmark,,Denmark,Jesper Lindstrøm,10,9.5,55.7,0.0976,block,regular,right-foot,false
2022,Australia vs Denmark,,Denmark,Alexander Bah,77,20.1,70.1,0.0227,block,assisted,right-foot,false
2022,Australia vs Denmark,,Denmark,Alexander Bah,88,10,70.9,0.0329,miss,regular,right-foot,false
